season,team,round,gp,wins,draws,losses,points,gf,ga,gd,ppg,home_wins,home_draws,home_losses,home_gf,home_ga,home_gd,away_wins,away_draws,away_losses,away_gf,away_ga,away_gd,form_pts_last5,form_gd_last5,form_wins_last5,position,points_from_6th,final_position,is_top6
2020_2021,Astra,11,11,2,2,7,8,11,20,-9,0.7273,1,1,4,8,12,-4,1,1,3,3,8,-5,7,2,2,16,-9,9,0
2020_2021,Steaua Bucuresti,12,12,10,0,2,30,34,12,22,2.5,6,0,0,21,3,18,4,0,2,13,9,4,15,14,5,1,13,1,1
2020_2021,Universitatea Craiova,12,12,9,1,2,28,17,6,11,2.3333,4,0,2,8,4,4,5,1,0,9,2,7,7,1,2,2,11,3,1
2020_2021,CFR Cluj-Napoca,12,12,7,3,2,24,14,6,8,2.0,2,2,2,4,4,0,5,1,0,10,2,8,9,3,3,3,7,2,1
2020_2021,Sepsi OSK Sfântu Gheorghe,12,12,5,5,2,20,17,12,5,1.6667,2,3,1,7,5,2,3,2,1,10,7,3,8,1,2,4,3,4,1
2020_2021,Academica Clinceni,12,12,5,5,2,20,14,9,5,1.6667,3,1,2,6,4,2,2,4,0,8,5,3,13,6,4,5,3,5,1
2020_2021,Viitorul Constanța,12,12,4,5,3,17,17,17,0,1.4167,3,3,1,13,11,2,1,2,2,4,6,-2,8,1,2,6,0,13,0
2020_2021,Uta Arad,12,12,4,5,3,17,12,14,-2,1.4167,1,2,2,4,6,-2,3,3,1,8,8,0,9,-2,3,7,0,10,0
2020_2021,Chindia Târgoviște,12,12,4,3,5,15,7,9,-2,1.25,2,0,3,4,7,-3,2,3,2,3,2,1,4,-3,1,8,-2,8,0
2020_2021,FC Voluntari,12,12,4,2,6,14,17,19,-2,1.1667,3,1,3,12,10,2,1,1,3,5,9,-4,4,-1,1,9,-3,12,0
2020_2021,Gaz Metan Mediaș,12,12,4,1,7,13,18,20,-2,1.0833,1,1,3,7,9,-2,3,0,4,11,11,0,6,-1,2,10,-4,11,0
2020_2021,FC Botoșani,12,12,3,4,5,13,17,19,-2,1.0833,1,2,2,6,5,1,2,2,3,11,14,-3,5,-3,1,11,-4,6,1
2020_2021,Dinamo Bucuresti,12,12,3,3,6,12,13,14,-1,1.0,1,3,2,6,5,1,2,0,4,7,9,-2,7,1,2,12,-5,14,0
2020_2021,FC Hermannstadt,12,12,2,5,5,11,12,18,-6,0.9167,1,2,2,5,6,-1,1,3,3,7,12,-5,1,-8,0,13,-6,15,0
2020_2021,Politehnica Iași,12,12,3,2,7,11,13,29,-16,0.9167,2,2,3,10,14,-4,1,0,4,3,15,-12,2,-10,0,14,-6,16,0
2020_2021,Astra,12,12,2,3,7,9,11,20,-9,0.75,1,2,4,8,12,-4,1,1,3,3,8,-5,8,3,2,15,-8,9,0
2020_2021,Arges Pitesti,12,12,2,3,7,9,10,19,-9,0.75,2,1,4,7,10,-3,0,2,3,3,9,-6,5,-2,1,16,-8,7,0
2020_2021,Universitatea Craiova,13,13,10,1,2,31,19,7,12,2.3846,4,0,2,8,4,4,6,1,0,11,3,8,10,3,3,1,13,3,1
2020_2021,Steaua Bucuresti,13,13,10,0,3,30,34,14,20,2.3077,6,0,0,21,3,18,4,0,3,13,11,2,12,7,4,2,12,1,1
2020_2021,CFR Cluj-Napoca,13,13,8,3,2,27,16,6,10,2.0769,3,2,2,6,4,2,5,1,0,10,2,8,9,4,3,3,9,2,1
2020_2021,Sepsi OSK Sfântu Gheorghe,13,13,6,5,2,23,20,12,8,1.7692,2,3,1,7,5,2,4,2,1,13,7,6,8,2,2,4,5,4,1
2020_2021,Academica Clinceni,13,13,6,5,2,23,15,9,6,1.7692,4,1,2,7,4,3,2,4,0,8,5,3,13,6,4,5,5,5,1
2020_2021,Viitorul Constanța,13,13,4,6,3,18,18,18,0,1.3846,3,3,1,13,11,2,1,3,2,5,7,-2,8,1,2,6,0,13,0
2020_2021,Uta Arad,13,13,4,5,4,17,13,16,-3,1.3077,1,2,3,5,8,-3,3,3,1,8,8,0,6,-4,2,7,-1,10,0
2020_2021,Chindia Târgoviște,13,13,4,4,5,16,8,10,-2,1.2308,2,1,3,5,8,-3,2,3,2,3,2,1,5,-2,1,8,-2,8,0
2020_2021,Dinamo Bucuresti,13,13,4,3,6,15,17,15,2,1.1538,2,3,2,10,6,4,2,0,4,7,9,-2,10,6,3,9,-3,14,0
2020_2021,FC Botoșani,13,13,3,5,5,14,18,20,-2,1.0769,1,3,2,7,6,1,2,2,3,11,14,-3,3,-4,0,10,-4,6,1
2020_2021,FC Voluntari,13,13,4,2,7,14,19,22,-3,1.0769,3,1,3,12,10,2,1,1,4,7,12,-5,4,-1,1,11,-4,12,0
2020_2021,FC Hermannstadt,13,13,3,5,5,14,15,20,-5,1.0769,2,2,2,8,8,0,1,3,3,7,12,-5,4,-2,1,12,-4,15,0
2020_2021,Gaz Metan Mediaș,13,13,4,1,8,13,18,23,-5,1.0,1,1,4,7,12,-5,3,0,4,11,11,0,6,-3,2,13,-5,11,0
2020_2021,Politehnica Iași,13,13,3,2,8,11,14,33,-19,0.8462,2,2,3,10,14,-4,1,0,5,4,19,-15,2,-9,0,14,-7,16,0
2020_2021,Astra,13,13,2,4,7,10,12,21,-9,0.7692,1,2,4,8,12,-4,1,2,3,4,9,-5,6,-1,1,15,-8,9,0
2020_2021,Arges Pitesti,13,13,2,3,8,9,10,20,-10,0.6923,2,1,4,7,10,-3,0,2,4,3,10,-7,4,-3,1,16,-9,7,0
2020_2021,Steaua Bucuresti,14,14,11,0,3,33,36,14,22,2.3571,6,0,0,21,3,18,5,0,3,15,11,4,12,7,4,1,14,1,1
2020_2021,Universitatea Craiova,14,14,10,1,3,31,19,9,10,2.2143,4,0,3,8,6,2,6,1,0,11,3,8,7,0,2,2,12,3,1
2020_2021,CFR Cluj-Napoca,14,14,9,3,2,30,18,6,12,2.1429,3,2,2,6,4,2,6,1,0,12,2,10,12,7,4,3,11,2,1
2020_2021,Sepsi OSK Sfântu Gheorghe,14,14,7,5,2,26,23,12,11,1.8571,3,3,1,10,5,5,4,2,1,13,7,6,11,7,3,4,7,4,1
2020_2021,Academica Clinceni,14,14,6,6,2,24,15,9,6,1.7143,4,1,2,7,4,3,2,5,0,8,5,3,11,4,3,5,5,5,1
2020_2021,Chindia Târgoviște,14,14,5,4,5,19,10,10,0,1.3571,2,1,3,5,8,-3,3,3,2,5,2,3,8,2,2,6,0,8,0
2020_2021,Viitorul Constanța,14,14,4,6,4,18,19,20,-1,1.2857,3,3,2,14,13,1,1,3,2,5,7,-2,7,0,2,7,-1,13,0
2020_2021,FC Botoșani,14,14,4,5,5,17,20,21,-1,1.2143,1,3,2,7,6,1,3,2,3,13,15,-2,6,-2,1,8,-2,6,1
2020_2021,Uta Arad,14,14,4,5,5,17,13,19,-6,1.2143,1,2,3,5,8,-3,3,3,2,8,11,-3,3,-8,1,9,-2,10,0
2020_2021,Dinamo Bucuresti,14,14,4,3,7,15,17,17,0,1.0714,2,3,3,10,8,2,2,0,4,7,9,-2,9,4,3,10,-4,14,0
2020_2021,FC Hermannstadt,14,14,3,6,5,15,17,22,-5,1.0714,2,2,2,8,8,0,1,4,3,9,14,-5,5,-1,1,11,-4,15,0
2020_2021,FC Voluntari,14,14,4,2,8,14,19,24,-5,1.0,3,1,4,12,12,0,1,1,4,7,12,-5,4,-2,1,12,-5,12,0
2020_2021,Astra,14,14,3,4,7,13,15,21,-6,0.9286,2,2,4,11,12,-1,1,2,3,4,9,-5,8,2,2,13,-6,9,0
2020_2021,Gaz Metan Mediaș,14,14,4,1,9,13,18,26,-8,0.9286,1,1,4,7,12,-5,3,0,5,11,14,-3,3,-7,1,14,-6,11,0
2020_2021,Politehnica Iași,14,14,3,3,8,12,14,33,-19,0.8571,2,3,3,10,14,-4,1,0,5,4,19,-15,2,-9,0,15,-7,16,0
2020_2021,Arges Pitesti,14,14,2,4,8,10,12,22,-10,0.7143,2,2,4,9,12,-3,0,2,4,3,10,-7,2,-4,0,16,-9,7,0
2020_2021,Steaua Bucuresti,15,15,11,1,3,34,37,15,22,2.2667,6,1,0,22,4,18,5,0,3,15,11,4,10,4,3,1,14,1,1
2020_2021,Universitatea Craiova,15,15,10,2,3,32,19,9,10,2.1333,4,0,3,8,6,2,6,2,0,11,3,8,8,1,2,2,12,3,1
2020_2021,CFR Cluj-Napoca,15,15,9,4,2,31,18,6,12,2.0667,3,3,2,6,4,2,6,1,0,12,2,10,10,5,3,3,11,2,1
2020_2021,Sepsi OSK Sfântu Gheorghe,15,15,7,6,2,27,24,13,11,1.8,3,3,1,10,5,5,4,3,1,14,8,6,11,7,3,4,7,4,1
2020_2021,Academica Clinceni,15,15,6,7,2,25,16,10,6,1.6667,4,2,2,8,5,3,2,5,0,8,5,3,9,2,2,5,5,5,1
2020_2021,Chindia Târgoviște,15,15,5,5,5,20,12,12,0,1.3333,2,2,3,7,10,-3,3,3,2,5,2,3,6,1,1,6,0,8,0
2020_2021,FC Botoșani,15,15,4,6,5,18,21,22,-1,1.2,1,4,2,8,7,1,3,2,3,13,15,-2,7,1,1,7,-2,6,1
2020_2021,Viitorul Constanța,15,15,4,6,5,18,19,21,-2,1.2,3,3,2,14,13,1,1,3,3,5,8,-3,4,-2,1,8,-2,13,0
2020_2021,Uta Arad,15,15,4,5,6,17,13,25,-12,1.1333,1,2,4,5,14,-9,3,3,2,8,11,-3,3,-12,1,9,-3,10,0
2020_2021,Astra,15,15,4,4,7,16,21,21,0,1.0667,2,2,4,11,12,-1,2,2,3,10,9,1,11,10,3,10,-4,9,0
2020_2021,Dinamo Bucuresti,15,15,4,4,7,16,18,18,0,1.0667,2,3,3,10,8,2,2,1,4,8,10,-2,10,5,3,11,-4,14,0
2020_2021,Gaz Metan Mediaș,15,15,5,1,9,16,19,26,-7,1.0667,2,1,4,8,12,-4,3,0,5,11,14,-3,3,-8,1,12,-4,11,0
2020_2021,FC Voluntari,15,15,4,3,8,15,20,25,-5,1.0,3,1,4,12,12,0,1,2,4,8,13,-5,2,-6,0,13,-5,12,0
2020_2021,FC Hermannstadt,15,15,3,6,6,15,17,23,-6,1.0,2,2,3,8,9,-1,1,4,3,9,14,-5,4,-2,1,14,-5,15,0
2020_2021,Politehnica Iași,15,15,4,3,8,15,15,33,-18,1.0,2,3,3,10,14,-4,2,0,5,5,19,-14,5,-4,1,15,-5,16,0
2020_2021,Arges Pitesti,15,15,2,5,8,11,14,24,-10,0.7333,2,2,4,9,12,-3,0,3,4,5,12,-7,3,-2,0,16,-9,7,0
2020_2021,Steaua Bucuresti,16,16,12,1,3,37,40,15,25,2.3125,7,1,0,25,4,21,5,0,3,15,11,4,10,6,3,1,16,1,1
2020_2021,CFR Cluj-Napoca,16,16,10,4,2,34,21,7,14,2.125,4,3,2,9,5,4,6,1,0,12,2,10,13,8,4,2,13,2,1
2020_2021,Universitatea Craiova,16,16,10,3,3,33,19,9,10,2.0625,4,1,3,8,6,2,6,2,0,11,3,8,8,1,2,3,12,3,1
2020_2021,Sepsi OSK Sfântu Gheorghe,16,16,7,7,2,28,24,13,11,1.75,3,3,1,10,5,5,4,4,1,14,8,6,9,6,2,4,7,4,1
2020_2021,Academica Clinceni,16,16,6,7,3,25,17,13,4,1.5625,4,2,2,8,5,3,2,5,1,9,8,1,6,-1,1,5,4,5,1
2020_2021,Chindia Târgoviște,16,16,5,6,5,21,13,13,0,1.3125,2,3,3,8,11,-3,3,3,2,5,2,3,7,2,1,6,0,8,0
2020_2021,Dinamo Bucuresti,16,16,5,4,7,19,20,18,2,1.1875,2,3,3,10,8,2,3,1,4,10,10,0,10,4,3,7,-2,14,0
2020_2021,Viitorul Constanța,16,16,4,7,5,19,19,21,-2,1.1875,3,3,2,14,13,1,1,4,3,5,8,-3,5,-1,1,8,-2,13,0
2020_2021,Gaz Metan Mediaș,16,16,6,1,9,19,21,26,-5,1.1875,3,1,4,10,12,-2,3,0,5,11,14,-3,6,-5,2,9,-2,11,0
2020_2021,FC Botoșani,16,16,4,6,6,18,21,23,-2,1.125,1,4,3,8,8,0,3,2,3,13,15,-2,6,0,1,10,-3,6,1
2020_2021,Uta Arad,16,16,4,6,6,18,13,25,-12,1.125,1,3,4,5,14,-9,3,3,2,8,11,-3,1,-13,0,11,-3,10,0
2020_2021,Astra,16,16,4,4,8,16,21,24,-3,1.0,2,2,4,11,12,-1,2,2,4,10,12,-2,8,6,2,12,-5,9,0
2020_2021,Politehnica Iași,16,16,4,4,8,16,16,34,-18,1.0,2,3,3,10,14,-4,2,1,5,6,20,-14,5,-4,1,13,-5,16,0
2020_2021,FC Voluntari,16,16,4,3,9,15,20,27,-7,0.9375,3,1,4,12,12,0,1,2,5,8,15,-7,2,-5,0,14,-6,12,0
2020_2021,FC Hermannstadt,16,16,3,6,7,15,17,25,-8,0.9375,2,2,4,8,11,-3,1,4,3,9,14,-5,4,-3,1,15,-6,15,0
2020_2021,Arges Pitesti,16,16,3,5,8,14,15,24,-9,0.875,2,2,4,9,12,-3,1,3,4,6,12,-6,5,-1,1,16,-7,7,0
2020_2021,Steaua Bucuresti,17,17,12,2,3,38,42,17,25,2.2353,7,1,0,25,4,21,5,1,3,17,13,4,8,3,2,1,14,1,1
2020_2021,CFR Cluj-Napoca,17,17,11,4,2,37,22,7,15,2.1765,4,3,2,9,5,4,7,1,0,13,2,11,13,7,4,2,13,2,1
2020_2021,Universitatea Craiova,17,17,10,4,3,34,20,10,10,2.0,4,1,3,8,6,2,6,3,0,12,4,8,6,-1,1,3,10,3,1
2020_2021,Sepsi OSK Sfântu Gheorghe,17,17,7,7,3,28,24,14,10,1.6471,3,3,2,10,6,4,4,4,1,14,8,6,8,5,2,4,4,4,1
2020_2021,Academica Clinceni,17,17,6,8,3,26,17,13,4,1.5294,4,3,2,8,5,3,2,5,1,9,8,1,6,-1,1,5,2,5,1
2020_2021,Chindia Târgoviște,17,17,6,6,5,24,14,13,1,1.4118,2,3,3,8,11,-3,4,3,2,6,2,4,9,3,2,6,0,8,0
2020_2021,FC Botoșani,17,17,5,6,6,21,22,23,-1,1.2353,1,4,3,8,8,0,4,2,3,14,15,-1,8,1,2,7,-3,6,1
2020_2021,Uta Arad,17,17,5,6,6,21,14,25,-11,1.2353,1,3,4,5,14,-9,4,3,2,9,11,-2,4,-9,1,8,-3,10,0
2020_2021,Viitorul Constanța,17,17,4,8,5,20,21,23,-2,1.1765,3,4,2,16,15,1,1,4,3,5,8,-3,3,-2,0,9,-4,13,0
2020_2021,Gaz Metan Mediaș,17,17,6,2,9,20,22,27,-5,1.1765,3,1,4,10,12,-2,3,1,5,12,15,-3,7,-3,2,10,-4,11,0
2020_2021,Dinamo Bucuresti,17,17,5,4,8,19,20,19,1,1.1176,2,3,4,10,9,1,3,1,4,10,10,0,7,2,2,11,-5,14,0
2020_2021,Astra,17,17,4,5,8,17,22,25,-3,1.0,2,3,4,12,13,-1,2,2,4,10,12,-2,8,6,2,12,-7,9,0
2020_2021,FC Hermannstadt,17,17,3,7,7,16,17,25,-8,0.9412,2,2,4,8,11,-3,1,5,3,9,14,-5,5,-2,1,13,-8,15,0
2020_2021,Politehnica Iași,17,17,4,4,9,16,16,35,-19,0.9412,2,3,4,10,15,-5,2,1,5,6,20,-14,5,-3,1,14,-8,16,0
2020_2021,FC Voluntari,17,17,4,3,10,15,20,28,-8,0.8824,3,1,5,12,13,-1,1,2,5,8,15,-7,1,-6,0,15,-9,12,0
2020_2021,Arges Pitesti,17,17,3,6,8,15,16,25,-9,0.8824,2,3,4,10,13,-3,1,3,4,6,12,-6,6,0,1,16,-9,7,0
2020_2021,Steaua Bucuresti,18,18,13,2,3,41,44,18,26,2.2778,8,1,0,27,5,22,5,1,3,17,13,4,11,6,3,1,15,1,1
2020_2021,CFR Cluj-Napoca,18,18,12,4,2,40,25,8,17,2.2222,4,3,2,9,5,4,8,1,0,16,3,13,13,7,4,2,14,2,1
2020_2021,Universitatea Craiova,18,18,10,5,3,35,21,11,10,1.9444,4,2,3,9,7,2,6,3,0,12,4,8,4,-2,0,3,9,3,1
2020_2021,Sepsi OSK Sfântu Gheorghe,18,18,8,7,3,31,28,15,13,1.7222,4,3,2,14,7,7,4,4,1,14,8,6,8,5,2,4,5,4,1
2020_2021,Chindia Târgoviște,18,18,7,6,5,27,16,14,2,1.5,3,3,3,10,12,-2,4,3,2,6,2,4,11,4,3,5,1,8,0
2020_2021,Academica Clinceni,18,18,6,8,4,26,18,15,3,1.4444,4,3,2,8,5,3,2,5,2,10,10,0,3,-3,0,6,0,5,1
2020_2021,FC Botoșani,18,18,6,6,6,24,26,23,3,1.3333,2,4,3,12,8,4,4,2,3,14,15,-1,10,5,3,7,-2,6,1
2020_2021,Gaz Metan Mediaș,18,18,7,2,9,23,24,28,-4,1.2778,4,1,4,12,13,-1,3,1,5,12,15,-3,10,1,3,8,-3,11,0
2020_2021,Viitorul Constanța,18,18,4,9,5,21,22,24,-2,1.1667,3,4,2,16,15,1,1,5,3,6,9,-3,3,-2,0,9,-5,13,0
2020_2021,Uta Arad,18,18,5,6,7,21,15,27,-12,1.1667,1,3,5,6,16,-10,4,3,2,9,11,-2,4,-9,1,10,-5,10,0
2020_2021,Dinamo Bucuresti,18,18,5,4,9,19,20,23,-3,1.0556,2,3,4,10,9,1,3,1,5,10,14,-4,4,-5,1,11,-7,14,0
2020_2021,Arges Pitesti,18,18,4,6,8,18,18,26,-8,1.0,2,3,4,10,13,-3,2,3,4,8,13,-5,9,2,2,12,-8,7,0
2020_2021,Astra,18,18,4,5,9,17,23,29,-6,0.9444,2,3,4,12,13,-1,2,2,5,11,16,-5,7,3,2,13,-9,9,0
2020_2021,FC Hermannstadt,18,18,3,7,8,16,18,28,-10,0.8889,2,2,5,9,14,-5,1,5,3,9,14,-5,2,-5,0,14,-10,15,0
2020_2021,Politehnica Iași,18,18,4,4,10,16,17,37,-20,0.8889,2,3,4,10,15,-5,2,1,6,7,22,-15,5,-1,1,15,-10,16,0
2020_2021,FC Voluntari,18,18,4,3,11,15,21,30,-9,0.8333,3,1,5,12,13,-1,1,2,6,9,17,-8,1,-6,0,16,-11,12,0
2020_2021,Steaua Bucuresti,19,19,13,3,3,42,44,18,26,2.2105,8,1,0,27,5,22,5,2,3,17,13,4,9,4,2,1,14,1,1
2020_2021,CFR Cluj-Napoca,19,19,12,5,2,41,26,9,17,2.1579,4,4,2,10,6,4,8,1,0,16,3,13,11,5,3,2,13,2,1
2020_2021,Universitatea Craiova,19,19,10,6,3,36,22,12,10,1.8947,4,2,3,9,7,2,6,4,0,13,5,8,5,0,0,3,8,3,1
2020_2021,Sepsi OSK Sfântu Gheorghe,19,19,8,8,3,32,31,18,13,1.6842,4,3,2,14,7,7,4,5,1,17,11,6,6,2,1,4,4,4,1
2020_2021,Academica Clinceni,19,19,7,8,4,29,20,16,4,1.5263,5,3,2,10,6,4,2,5,2,10,10,0,5,-2,1,5,1,5,1
2020_2021,Chindia Târgoviște,19,19,7,7,5,28,17,15,2,1.4737,3,3,3,10,12,-2,4,4,2,7,3,4,9,2,2,6,0,8,0
2020_2021,FC Botoșani,19,19,6,6,7,24,27,25,2,1.2632,2,4,3,12,8,4,4,2,4,15,17,-2,7,3,2,7,-4,6,1
2020_2021,Uta Arad,19,19,6,6,7,24,17,28,-11,1.2632,1,3,5,6,16,-10,5,3,2,11,12,-1,7,-5,2,8,-4,10,0
2020_2021,Gaz Metan Mediaș,19,19,7,2,10,23,25,30,-5,1.2105,4,1,4,12,13,-1,3,1,6,13,17,-4,10,3,3,9,-5,11,0
2020_2021,Viitorul Constanța,19,19,4,10,5,22,25,27,-2,1.1579,3,5,2,19,18,1,1,5,3,6,9,-3,4,-1,0,10,-6,13,0
2020_2021,Dinamo Bucuresti,19,19,6,4,9,22,22,24,-2,1.1579,3,3,4,12,10,2,3,1,5,10,14,-4,7,-2,2,11,-6,14,0
2020_2021,Arges Pitesti,19,19,4,7,8,19,18,26,-8,1.0,2,4,4,10,13,-3,2,3,4,8,13,-5,9,2,2,12,-9,7,0
2020_2021,Astra,19,19,4,6,9,18,24,30,-6,0.9474,2,3,4,12,13,-1,2,3,5,12,17,-5,5,0,1,13,-10,9,0
2020_2021,FC Hermannstadt,19,19,3,8,8,17,19,29,-10,0.8947,2,3,5,10,15,-5,1,5,3,9,14,-5,2,-5,0,14,-11,15,0
2020_2021,FC Voluntari,19,19,4,4,11,16,22,31,-9,0.8421,3,2,5,13,14,-1,1,2,6,9,17,-8,2,-4,0,15,-12,12,0
2020_2021,Politehnica Iași,19,19,4,4,11,16,18,39,-21,0.8421,2,3,5,11,17,-6,2,1,6,7,22,-15,4,-2,1,16,-12,16,0
2020_2021,Steaua Bucuresti,20,20,14,3,3,45,47,19,28,2.25,9,1,0,30,6,24,5,2,3,17,13,4,11,6,3,1,17,1,1
2020_2021,CFR Cluj-Napoca,20,20,13,5,2,44,27,9,18,2.2,4,4,2,10,6,4,9,1,0,17,3,14,13,6,4,2,16,2,1
2020_2021,Universitatea Craiova,20,20,10,7,3,37,23,13,10,1.85,4,3,3,10,8,2,6,4,0,13,5,8,5,0,0,3,9,3,1
2020_2021,Sepsi OSK Sfântu Gheorghe,20,20,8,9,3,33,33,20,13,1.65,4,4,2,16,9,7,4,5,1,17,11,6,6,2,1,4,5,4,1
2020_2021,Academica Clinceni,20,20,7,9,4,30,21,17,4,1.5,5,3,2,10,6,4,2,6,2,11,11,0,5,-2,1,5,2,5,1
2020_2021,Chindia Târgoviște,20,20,7,7,6,28,17,16,1,1.4,3,3,4,10,13,-3,4,4,2,7,3,4,8,1,2,6,0,8,0
2020_2021,FC Botoșani,20,20,7,6,7,27,28,25,3,1.35,3,4,3,13,8,5,4,2,4,15,17,-2,9,4,3,7,-1,6,1
2020_2021,Dinamo Bucuresti,20,20,7,4,9,25,23,24,-1,1.25,3,3,4,12,10,2,4,1,5,11,14,-3,9,-1,3,8,-3,14,0
2020_2021,Gaz Metan Mediaș,20,20,7,3,10,24,26,31,-5,1.2,4,2,4,13,14,-1,3,1,6,13,17,-4,8,2,2,9,-4,11,0
2020_2021,Uta Arad,20,20,6,6,8,24,17,29,-12,1.2,1,3,6,6,17,-11,5,3,2,11,12,-1,7,0,2,10,-4,10,0
2020_2021,Viitorul Constanța,20,20,4,11,5,23,26,28,-2,1.15,3,5,2,19,18,1,1,6,3,7,10,-3,5,0,0,11,-5,13,0
2020_2021,Arges Pitesti,20,20,4,8,8,20,19,27,-8,1.0,2,4,4,10,13,-3,2,4,4,9,14,-5,9,2,2,12,-8,7,0
2020_2021,Astra,20,20,4,7,9,19,25,31,-6,0.95,2,4,4,13,14,-1,2,3,5,12,17,-5,3,-6,0,13,-9,9,0
2020_2021,FC Voluntari,20,20,4,5,11,17,24,33,-9,0.85,3,2,5,13,14,-1,1,3,6,11,19,-8,2,-4,0,14,-11,12,0
2020_2021,FC Hermannstadt,20,20,3,8,9,17,19,30,-11,0.85,2,3,5,10,15,-5,1,5,4,9,15,-6,2,-5,0,15,-11,15,0
2020_2021,Politehnica Iași,20,20,4,4,12,16,19,42,-23,0.8,2,3,5,11,17,-6,2,1,7,8,25,-17,1,-5,0,16,-12,16,0
2020_2021,Steaua Bucuresti,21,21,15,3,3,48,48,19,29,2.2857,9,1,0,30,6,24,6,2,3,18,13,5,11,4,3,1,18,1,1
2020_2021,CFR Cluj-Napoca,21,21,14,5,2,47,29,10,19,2.2381,5,4,2,12,7,5,9,1,0,17,3,14,13,5,4,2,17,2,1
2020_2021,Universitatea Craiova,21,21,11,7,3,40,26,13,13,1.9048,4,3,3,10,8,2,7,4,0,16,5,11,7,3,1,3,10,3,1
2020_2021,Sepsi OSK Sfântu Gheorghe,21,21,8,10,3,34,34,21,13,1.619,4,4,2,16,9,7,4,6,1,18,12,6,6,2,1,4,4,4,1
2020_2021,FC Botoșani,21,21,8,6,7,30,31,27,4,1.4286,3,4,3,13,8,5,5,2,4,18,19,-1,12,6,4,5,0,6,1
2020_2021,Academica Clinceni,21,21,7,9,5,30,21,20,1,1.4286,5,3,3,10,9,1,2,6,2,11,11,0,5,-3,1,6,0,5,1
2020_2021,Chindia Târgoviște,21,21,7,7,7,28,19,19,0,1.3333,3,3,5,12,16,-4,4,4,2,7,3,4,7,0,2,7,-2,8,0
2020_2021,Uta Arad,21,21,7,6,8,27,20,29,-9,1.2857,1,3,6,6,17,-11,6,3,2,14,12,2,9,3,3,8,-3,10,0
2020_2021,Dinamo Bucuresti,21,21,7,4,10,25,23,25,-2,1.1905,3,3,5,12,11,1,4,1,5,11,14,-3,6,-4,2,9,-5,14,0
2020_2021,Gaz Metan Mediaș,21,21,7,4,10,25,27,32,-5,1.1905,4,2,4,13,14,-1,3,2,6,14,18,-4,6,0,1,10,-5,11,0
2020_2021,Viitorul Constanța,21,21,4,11,6,23,27,30,-3,1.0952,3,5,2,19,18,1,1,6,4,8,12,-4,4,-1,0,11,-7,13,0
2020_2021,Astra,21,21,5,7,9,22,28,32,-4,1.0476,2,4,4,13,14,-1,3,3,5,15,18,-3,6,-1,1,12,-8,9,0
2020_2021,Arges Pitesti,21,21,4,9,8,21,20,28,-8,1.0,2,5,4,11,14,-3,2,4,4,9,14,-5,7,1,1,13,-9,7,0
2020_2021,FC Hermannstadt,21,21,3,9,9,18,20,31,-11,0.8571,2,4,5,11,16,-5,1,5,4,9,15,-6,3,-3,0,14,-12,15,0
2020_2021,FC Voluntari,21,21,4,5,12,17,25,36,-11,0.8095,3,2,6,14,17,-3,1,3,6,11,19,-8,2,-4,0,15,-13,12,0
2020_2021,Politehnica Iași,21,21,4,4,13,16,19,45,-26,0.7619,2,3,6,11,20,-9,2,1,7,8,25,-17,0,-8,0,16,-14,16,0
2020_2021,Steaua Bucuresti,22,22,15,3,4,48,48,20,28,2.1818,9,1,1,30,7,23,6,2,3,18,13,5,10,3,3,1,15,1,1
2020_2021,CFR Cluj-Napoca,22,22,14,5,3,47,30,12,18,2.1364,5,4,2,12,7,5,9,1,1,18,5,13,10,3,3,2,14,2,1
2020_2021,Universitatea Craiova,22,22,12,7,3,43,27,13,14,1.9545,5,3,3,11,8,3,7,4,0,16,5,11,9,4,2,3,10,3,1
2020_2021,Sepsi OSK Sfântu Gheorghe,22,22,8,11,3,35,37,24,13,1.5909,4,5,2,19,12,7,4,6,1,18,12,6,7,3,1,4,2,4,1
2020_2021,FC Botoșani,22,22,9,6,7,33,33,28,5,1.5,4,4,3,15,9,6,5,2,4,18,19,-1,12,6,4,5,0,6,1
2020_2021,Academica Clinceni,22,22,8,9,5,33,22,20,2,1.5,5,3,3,10,9,1,3,6,2,12,11,1,7,-2,2,6,0,5,1
2020_2021,Chindia Târgoviște,22,22,7,7,8,28,19,20,-1,1.2727,3,3,5,12,16,-4,4,4,3,7,4,3,4,-2,1,7,-5,8,0
2020_2021,Gaz Metan Mediaș,22,22,8,4,10,28,28,32,-4,1.2727,5,2,4,14,14,0,3,2,6,14,18,-4,8,1,2,8,-5,11,0
2020_2021,Uta Arad,22,22,7,7,8,28,21,30,-9,1.2727,1,4,6,7,18,-11,6,3,2,14,12,2,7,2,2,9,-5,10,0
2020_2021,Dinamo Bucuresti,22,22,7,4,11,25,23,26,-3,1.1364,3,3,5,12,11,1,4,1,6,11,15,-4,6,-4,2,10,-8,14,0
2020_2021,Arges Pitesti,22,22,5,9,8,24,22,28,-6,1.0909,2,5,4,11,14,-3,3,4,4,11,14,-3,9,3,2,11,-9,7,0
2020_2021,Viitorul Constanța,22,22,4,11,7,23,27,31,-4,1.0455,3,5,3,19,19,0,1,6,4,8,12,-4,3,-2,0,12,-10,13,0
2020_2021,Astra,22,22,5,7,10,22,28,34,-6,1.0,2,4,5,13,16,-3,3,3,5,15,18,-3,5,-3,1,13,-11,9,0
